,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date
571,"['javascript', 'ruby', 'constraints']","{'account_id': 50569, 'reputation': 240, 'user_id': 150901, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ee3e371deb19803bc535837e5254f67e?s=256&d=identicon&r=PG', 'display_name': 'Andreas', 'link': 'https://stackoverflow.com/users/150901/andreas'}",True,103,3117675.0,1,0,1447623949,1277460947,1447623949.0,3117178,CC BY-SA 3.0,https://stackoverflow.com/questions/3117178/language-to-constrain-large-datasets-for-ruby-java-and-javascript,Language to constrain large datasets for ruby/java and javascript,,,,,
572,"['javascript', 'iframe', 'input', 'field']","{'account_id': 625226, 'reputation': 1, 'user_id': 374491, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/539331e90bda55bf09230905120b3265?s=256&d=identicon&r=PG', 'display_name': 'Rew', 'link': 'https://stackoverflow.com/users/374491/rew'}",True,6194,,2,0,1447623926,1277314647,1447623926.0,3104077,CC BY-SA 3.0,https://stackoverflow.com/questions/3104077/getting-data-from-iframe-with-javascript,Getting data from iframe with JavaScript,,,,,
573,"['javascript', 'jquery', 'ajax']","{'account_id': 153146, 'reputation': 287, 'user_id': 368194, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c7d5efc54e332f329708a07dfb6fb9d6?s=256&d=identicon&r=PG', 'display_name': 'Crupuk', 'link': 'https://stackoverflow.com/users/368194/crupuk'}",True,4221,3052881.0,1,1,1447623886,1276687621,1447623886.0,3052791,CC BY-SA 3.0,https://stackoverflow.com/questions/3052791/jquery-ajax-error-uncaught-syntax-error-unrecognized-expression-2cacpito,"Jquery ajax() error : &quot;Uncaught Syntax error, unrecognized expression: %2Cacpitool%2Caide&quot;",,,,,
574,"['javascript', 'html', 'wysiwyg', 'ckeditor']","{'account_id': 81855, 'reputation': 11, 'user_id': 230580, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1520144806/picture?type=large', 'display_name': 'Kenny Meyers', 'link': 'https://stackoverflow.com/users/230580/kenny-meyers'}",True,1697,,2,1,1446780514,1276050936,,3002777,CC BY-SA 2.5,https://stackoverflow.com/questions/3002777/changing-the-html-of-ckeditor-form-elements-in-the-dialog-window,Changing the HTML of CKEditor form elements (in the dialog window),,,,,
575,"['javascript', 'math', 'arrays']","{'account_id': 626216, 'reputation': 53, 'user_id': 376665, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/b2eec1057d86ba05330a499264408c77?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/376665/david'}",True,1110,3121599.0,3,5,1446668212,1277501486,,3121581,CC BY-SA 2.5,https://stackoverflow.com/questions/3121581/fast-javascript-array-operations,Fast JavaScript array operations,,,,,
576,"['javascript', 'jquery', 'image', 'blur']","{'account_id': 140631, 'reputation': 45, 'user_id': 347096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d667c719a8e6a9f8b06496a454ff994b?s=256&d=identicon&r=PG', 'display_name': 'OllieMcCarthy', 'link': 'https://stackoverflow.com/users/347096/olliemccarthy'}",True,658,3141237.0,2,2,1446666427,1277818841,1446666427.0,3141210,CC BY-SA 3.0,https://stackoverflow.com/questions/3141210/combining-jquery-and-pixastic,Combining jQuery and Pixastic,,,,,
577,"['javascript', 'html', 'firefox', 'wysiwyg', 'contenteditable']","{'account_id': 621784, 'reputation': 183, 'user_id': 355836, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/08c074b7862708768f792d19048630c7?s=256&d=identicon&r=PG', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/355836/jonathan'}",True,8541,,1,2,1446571763,1275424414,,2953124,CC BY-SA 2.5,https://stackoverflow.com/questions/2953124/problems-with-contenteditable-in-firefox,Problems with contenteditable in Firefox,,,,,
578,"['javascript', 'flash', 'contextmenu']","{'account_id': 56742, 'reputation': 72085, 'user_id': 169992, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/OeNfG.png?s=256&g=1', 'display_name': 'Lance', 'link': 'https://stackoverflow.com/users/169992/lance'}",True,1166,3027922.0,2,3,1445744956,1276325885,,3027805,CC BY-SA 2.5,https://stackoverflow.com/questions/3027805/custom-context-menu-with-javascript,Custom Context Menu with Javascript?,,,,,
579,"['javascript', 'internet-explorer', 'memory-leaks']","{'account_id': 618348, 'reputation': 501, 'user_id': 356827, 'user_type': 'unregistered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/978841d9afa6f09ee5bbf560bf5fd523?s=256&d=identicon&r=PG', 'display_name': 'hhj', 'link': 'https://stackoverflow.com/users/356827/hhj'}",True,2636,,3,3,1445310926,1275921974,1495542813.0,2990484,CC BY-SA 3.0,https://stackoverflow.com/questions/2990484/javascript-memory-leak-on-page-refresh-remedy,Javascript memory leak on page refresh; remedy?,,,,,
580,"['javascript', 'jquery']","{'account_id': 83199, 'reputation': 20141, 'user_id': 233428, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/d3994985529243119434fb847396b6d5?s=256&d=identicon&r=PG', 'display_name': 'Jelle De Loecker', 'link': 'https://stackoverflow.com/users/233428/jelle-de-loecker'}",True,32279,2952792.0,5,8,1445295895,1275421319,,2952767,CC BY-SA 2.5,https://stackoverflow.com/questions/2952767/get-id-of-clicked-on-element-in-function,Get ID of clicked on element in function,,,,,
581,"['javascript', 'internet-explorer-9']","{'account_id': 85135, 'reputation': 4824, 'user_id': 237575, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/03ce5533d4206769093860f79827d0df?s=256&d=identicon&r=PG', 'display_name': 'JavaMan', 'link': 'https://stackoverflow.com/users/237575/javaman'}",False,415,,4,2,1445043778,1276517171,1385806292.0,3037045,CC BY-SA 3.0,https://stackoverflow.com/questions/3037045/embedding-javascript-in-my-application,Embedding Javascript in My Application,,,,,
582,"['javascript', 'html']","{'account_id': 123143, 'reputation': 1606, 'user_id': 317429, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/c606fa0520839cb9b04aa6f5eff9249a?s=256&d=identicon&r=PG', 'display_name': 'pat.inside', 'link': 'https://stackoverflow.com/users/317429/pat-inside'}",True,202,,2,1,1444674665,1277392886,1444674665.0,3111358,CC BY-SA 3.0,https://stackoverflow.com/questions/3111358/how-to-know-at-which-character-it-changes-to-another-line-in-a-textarea,How to know at which character it changes to another line in a textarea?,,,,,
583,"['javascript', 'css', 'fonts', 'antialiasing']","{'account_id': 38822, 'reputation': 19394, 'user_id': 111669, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/53d35b3593b23ce05ae00db2e755d929?s=256&d=identicon&r=PG', 'display_name': 'Ben Shelock', 'link': 'https://stackoverflow.com/users/111669/ben-shelock'}",True,4434,3078061.0,3,3,1444651959,1277002434,,3078052,CC BY-SA 2.5,https://stackoverflow.com/questions/3078052/smooth-fonts-with-css,Smooth fonts with CSS,,,,,
584,"['javascript', 'iphone', 'ipad', 'webkit', 'mobile-webkit']","{'account_id': 28991, 'reputation': 954, 'user_id': 77971, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/90d368b4159b947138bd64dd97e92993?s=256&d=identicon&r=PG', 'display_name': 'Steve Simitzis', 'link': 'https://stackoverflow.com/users/77971/steve-simitzis'}",True,39186,,11,54,1444344531,1275861211,,2986039,CC BY-SA 2.5,https://stackoverflow.com/questions/2986039/ipad-iphone-browser-crashing-when-loading-images-in-javascript,iPad/iPhone browser crashing when loading images in Javascript,,,,,
585,"['javascript', 'jquery', 'ajax']","{'account_id': 629726, 'reputation': 765, 'user_id': 377452, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ef68ddf170b901eef77703cc34a11bd6?s=256&d=identicon&r=PG', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/377452/jay'}",True,71846,3127952.0,8,63,1443996648,1277655264,1443996648.0,3127938,,https://stackoverflow.com/questions/3127938/what-is-the-difference-between-ajax-with-javascript-and-jquery,What is the difference between AJAX with JavaScript and jQuery?,,1444014368.0,Needs more focus,,
586,"['javascript', 'html', 'escaping']","{'account_id': 125292, 'reputation': 277, 'user_id': 320969, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/7b5d19778703ead3e2665508a232cfd6?s=256&d=identicon&r=PG', 'display_name': 'alienavatar', 'link': 'https://stackoverflow.com/users/320969/alienavatar'}",True,972,3087165.0,2,4,1443560306,1277143333,1315087932.0,3087156,CC BY-SA 3.0,https://stackoverflow.com/questions/3087156/escape-in-url,escape &amp; in url,,,,,
587,"['javascript', 'debugging']","{'account_id': 151904, 'reputation': 623, 'user_id': 366052, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/100000725443105/picture?type=large', 'display_name': 'Shunter1112', 'link': 'https://stackoverflow.com/users/366052/shunter1112'}",True,483,,6,3,1442661310,1276845465,,3067808,,https://stackoverflow.com/questions/3067808/how-to-debug-javascript-program,How to debug javascript program,,1464663923.0,Duplicate,,
588,"['php', 'javascript', 'facebook', 'facebook-php-sdk']","{'account_id': 96980, 'reputation': 4395, 'user_id': 263325, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/dc886964950891db4e7349350fb2e381?s=256&d=identicon&r=PG', 'display_name': 'BIBEKRBARAL', 'link': 'https://stackoverflow.com/users/263325/bibekrbaral'}",True,34371,3012227.0,3,7,1442567028,1276152108,1346579076.0,3012203,CC BY-SA 3.0,https://stackoverflow.com/questions/3012203/how-to-login-in-website-using-facebook-id,How to login in website using facebook id,1442575674.0,,,,
589,['javascript'],"{'account_id': 132650, 'reputation': 1898, 'user_id': 333472, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/d9499ec61de06947f664dadf25148867?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amit Sharma', 'link': 'https://stackoverflow.com/users/333472/amit-sharma'}",True,792,,5,0,1442485055,1276711475,1442485055.0,3055931,CC BY-SA 3.0,https://stackoverflow.com/questions/3055931/input-tags-with-array,input tags with array,,,,1276712148.0,
590,"['javascript', 'jquery']","{'account_id': 628132, 'reputation': 13, 'user_id': 373691, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/a877eafcc8c7e5553c085b88256e2a25?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/373691/jason'}",True,1955,3105764.0,2,1,1441798576,1277327920,1441798576.0,3105629,CC BY-SA 3.0,https://stackoverflow.com/questions/3105629/storing-a-dynamic-array-of-values-inside-an-object-looped-within-a-for-statement,storing a dynamic array of values inside an object looped within a for statement,,,,,
591,"['php', 'javascript', 'ajax', 'forms', 'redirect']","{'account_id': 624605, 'reputation': 1, 'user_id': 372453, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/a0038b218ac2a7f670b6a73a0a1cff00?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/372453/rich'}",False,141,,1,0,1441353037,1277144705,1277145380.0,3087328,CC BY-SA 2.5,https://stackoverflow.com/questions/3087328/php-redirect-not-working-but-working,php redirect not working but... working...?,,,,,
592,['javascript'],"{'account_id': 18862, 'reputation': 7227, 'user_id': 43671, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/a7fa62d48fca4c743ff084c1dabc3878?s=256&d=identicon&r=PG', 'display_name': 'AlfaTeK', 'link': 'https://stackoverflow.com/users/43671/alfatek'}",True,11947,2944395.0,5,18,1439647804,1275318649,1387284564.0,2944380,CC BY-SA 3.0,https://stackoverflow.com/questions/2944380/javascript-array-best-practice-to-use-instead-of-new-array,Javascript array best practice to use [] instead of new array?,,,,,
593,"['javascript', 'dom', 'iframe', 'cross-browser', 'document']","{'account_id': 56054, 'reputation': 18982, 'user_id': 167911, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/59f7641748cc78bba0ab558540230aad?s=256&d=identicon&r=PG', 'display_name': 'Bungle', 'link': 'https://stackoverflow.com/users/167911/bungle'}",True,14978,,4,26,1439338791,1275361597,,2947082,CC BY-SA 2.5,https://stackoverflow.com/questions/2947082/whats-the-most-concise-cross-browser-way-to-access-an-iframe-elements-window,What&#39;s the most concise cross-browser way to access an &lt;iframe&gt; element&#39;s window and document?,,,,,
594,"['javascript', 'jquery', 'checkbox']","{'account_id': 27448, 'reputation': 8071, 'user_id': 72489, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/WJGeI.jpg?s=256&g=1', 'display_name': 'apelliciari', 'link': 'https://stackoverflow.com/users/72489/apelliciari'}",True,952,2948880.0,1,2,1438969417,1275381357,1438969417.0,2948284,CC BY-SA 3.0,https://stackoverflow.com/questions/2948284/changing-an-attribute-on-certain-future-elements-when-they-appear-in-jquery-it,Changing an attribute on certain future elements when they appear in jQuery - it&#39;s possible?,,,,,
595,"['javascript', 'google-website-optimizer']","{'account_id': 86120, 'reputation': 11836, 'user_id': 239712, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9ab7f9073b8903e82146d211fb6d9b73?s=256&d=identicon&r=PG', 'display_name': 'brahn', 'link': 'https://stackoverflow.com/users/239712/brahn'}",True,727,2994190.0,1,1,1438895489,1275945065,1438895489.0,2993199,CC BY-SA 3.0,https://stackoverflow.com/questions/2993199/with-google-website-optimizers-multivariate-testing-can-i-vary-multiple-css-cl,"With Google Website Optimizer&#39;s multivariate testing, can I vary multiple css classes on a single div?",,,,,
596,"['javascript', 'ajax', 'svg', 'external']","{'account_id': 145042, 'reputation': 61, 'user_id': 354556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c547ec13a07f7b8dca42eeb30bf692f?s=256&d=identicon&r=PG', 'display_name': 'Christian Benke', 'link': 'https://stackoverflow.com/users/354556/christian-benke'}",True,1618,3018404.0,2,1,1438860059,1276200356,1438860059.0,3018053,CC BY-SA 3.0,https://stackoverflow.com/questions/3018053/manipulate-objects-outside-svg-with-javascript-function-inside-the-svg,manipulate objects outside svg with javascript-function inside the svg,,,,,
597,"['javascript', 'css', 'tinymce']","{'account_id': 616132, 'reputation': 49, 'user_id': 350207, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/05fd2b4a1782283fab54507b0cb74501?s=256&d=identicon&r=PG', 'display_name': 'bob', 'link': 'https://stackoverflow.com/users/350207/bob'}",True,476,,3,0,1438702632,1276171105,1276171306.0,3014100,CC BY-SA 2.5,https://stackoverflow.com/questions/3014100/problems-with-tinymce-style,problems with tinymce style,,,,,
598,"['javascript', 'regex']","{'account_id': 154524, 'reputation': 814, 'user_id': 370523, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/80500abae48f0c85f761791e5f0075b5?s=256&d=identicon&r=PG', 'display_name': 'GameZelda', 'link': 'https://stackoverflow.com/users/370523/gamezelda'}",True,1003,3098554.0,3,1,1437649101,1277258581,1437649101.0,3098452,CC BY-SA 3.0,https://stackoverflow.com/questions/3098452/question-mark-in-regular-expressions-in-javascript-weird-behaviour,Question mark in regular expressions in Javascript (weird behaviour),,,,,
599,"['javascript', 'jquery', 'tinymce']","{'account_id': 3253, 'reputation': 162297, 'user_id': 4668, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e5abe1d27b286199c319b0cbe75596c3?s=256&d=identicon&r=PG', 'display_name': 'Alan Storm', 'link': 'https://stackoverflow.com/users/4668/alan-storm'}",True,8454,3134029.0,4,7,1437559864,1277740556,,3133950,CC BY-SA 2.5,https://stackoverflow.com/questions/3133950/what-is-the-tinymce-jquery-package,What is the TinyMCE jQuery Package?,,,,,
600,['javascript'],"{'account_id': 603370, 'reputation': 577, 'user_id': 312754, 'user_type': 'unregistered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3a6387a3a1ec713c010a46b8abd9daa8?s=256&d=identicon&r=PG', 'display_name': 'richardverbruggen', 'link': 'https://stackoverflow.com/users/312754/richardverbruggen'}",True,20647,2944510.0,4,14,1437558322,1275319921,,2944500,CC BY-SA 2.5,https://stackoverflow.com/questions/2944500/possible-to-rewrite-url-clientside-with-javascript-without-reloading-page,Possible to rewrite url clientside with javascript without reloading page,,,,,
601,['javascript'],"{'account_id': 65848, 'reputation': 934, 'user_id': 193493, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/72065235e1f0640bc7a340cddfe84148?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/193493/paul'}",True,3274,3012156.0,2,3,1437490586,1276150379,1437490586.0,3012035,CC BY-SA 3.0,https://stackoverflow.com/questions/3012035/how-to-read-the-javascript-source-code-in-an-html-page,How to read the JavaScript source code in an html page,,,,,
602,"['php', 'javascript', 'jquery']","{'account_id': 153857, 'reputation': 2468, 'user_id': 369411, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ed70bb27c7d6a0d515220d66d3a0e1dd?s=256&d=identicon&r=PG', 'display_name': 'MANnDAaR', 'link': 'https://stackoverflow.com/users/369411/manndaar'}",True,47051,3074466.0,4,10,1437396114,1276922635,1437396114.0,3074380,CC BY-SA 3.0,https://stackoverflow.com/questions/3074380/submit-search-query-get-search-result-without-refresh,Submit Search query &amp; get Search result without refresh,1578742947.0,,,,
603,"['javascript', 'jquery', 'html']","{'account_id': 104122, 'reputation': 4910, 'user_id': 278533, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2acf84e176fc14b2ec80e83fd271f42b?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/278533/thomas'}",True,43675,3124552.0,2,10,1437027683,1277568701,,3124537,CC BY-SA 2.5,https://stackoverflow.com/questions/3124537/jquery-show-div-when-link-gets-clicked,Jquery show div when link gets clicked,,,,,
604,"['debugging', 'javascript']","{'account_id': 31594, 'reputation': 968, 'user_id': 86890, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/04e46ce9a6ef06dcbd9a214a7617ba8d?s=256&d=identicon&r=PG', 'display_name': 'Dave Babbitt', 'link': 'https://stackoverflow.com/users/86890/dave-babbitt'}",True,2142,,1,2,1436934247,1276607778,,3045457,CC BY-SA 2.5,https://stackoverflow.com/questions/3045457/how-do-i-get-my-jscript-debugger-to-attach-to-a-process,How do I get my Jscript Debugger to Attach to a Process?,,,,,
605,"['javascript', 'jquery', 'html', 'css', 'skype']","{'account_id': 84283, 'reputation': 2987, 'user_id': 1373324, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/fe313cc2818ef2188822e8debc3d91fa?s=256&d=identicon&r=PG', 'display_name': 'Ain Tohvri', 'link': 'https://stackoverflow.com/users/1373324/ain-tohvri'}",True,50979,3032483.0,14,43,1436101197,1276436582,1388184196.0,3032427,CC BY-SA 3.0,https://stackoverflow.com/questions/3032427/how-to-prevent-phone-numbers-to-be-converted-into-skype-links,How to prevent phone numbers to be converted into Skype links?,1348314967.0,,,,
606,['javascript'],"{'account_id': 188994, 'reputation': 1353, 'user_id': 428048, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/c92edcf681b22c814df467730e79239e?s=256&d=identicon&r=PG', 'display_name': 'rajesh', 'link': 'https://stackoverflow.com/users/428048/rajesh'}",False,586,,1,0,1435811598,1277275914,,3099489,CC BY-SA 2.5,https://stackoverflow.com/questions/3099489/calling-another-page-id-in-our-page,calling another page id in our page?,,,,,
607,"['javascript', 'facebook', 'fbconnect']","{'account_id': 29332, 'reputation': 12289, 'user_id': 79207, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/46336caa88972c4f2a00c254075e9ffe?s=256&d=identicon&r=PG', 'display_name': 'planetjones', 'link': 'https://stackoverflow.com/users/79207/planetjones'}",True,12814,3389353.0,5,1,1435769453,1275421531,,2952795,CC BY-SA 2.5,https://stackoverflow.com/questions/2952795/facebook-connect-graph-problems-in-internet-explorer-with-fblogin-dialog-n,Facebook Connect / Graph - problems in Internet Explorer with fb:login dialog (not closing),,,,,
608,"['php', 'javascript', 'sql']","{'account_id': 623749, 'reputation': 115, 'user_id': 370367, 'user_type': 'unregistered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0e0bb24d0a3a6dcfa7d94a99b5f46b7c?s=256&d=identicon&r=PG', 'display_name': 'vee', 'link': 'https://stackoverflow.com/users/370367/vee'}",True,2155,3070427.0,3,3,1435608193,1276870174,1277119645.0,3070295,CC BY-SA 2.5,https://stackoverflow.com/questions/3070295/determine-if-a-restaurant-is-open-now-like-yelp-does-using-database-php-js,"determine if a restaurant is open now (like yelp does) using database, php, js",,,,,
609,"['javascript', 'jquery', 'html', 'script-tag']","{'account_id': 107206, 'reputation': 10597, 'user_id': 285178, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/9aky8.jpg?s=256&g=1', 'display_name': 'Barrie Reader', 'link': 'https://stackoverflow.com/users/285178/barrie-reader'}",True,26825,3109411.0,4,14,1435603979,1277131890,1435603979.0,3085710,CC BY-SA 3.0,https://stackoverflow.com/questions/3085710/remove-script-tags-using-jquery,Remove &lt;script&gt; tags using jQuery,,,,,
610,"['javascript', 'jquery']","{'account_id': 3989, 'reputation': 10394, 'user_id': 5861, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dbb746e77f93fdaf25617632b235966e?s=256&d=identicon&r=PG', 'display_name': 'Mathieu Pag&#233;', 'link': 'https://stackoverflow.com/users/5861/mathieu-pag%c3%a9'}",True,8748,2954873.0,2,6,1435596606,1275450487,,2954857,CC BY-SA 2.5,https://stackoverflow.com/questions/2954857/how-can-i-design-a-custom-control-in-javascript-possibly-using-jquery,How can I design a custom control in Javascript (possibly using jQuery),,,,,
611,"['javascript', 'geany']","{'account_id': 119305, 'reputation': 547, 'user_id': 310911, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e9f7886571f4af18d51c8aca75d8faeb?s=256&d=identicon&r=PG', 'display_name': 'Phonethics', 'link': 'https://stackoverflow.com/users/310911/phonethics'}",True,858,3012373.0,3,8,1435064671,1276153851,1435064671.0,3012337,CC BY-SA 3.0,https://stackoverflow.com/questions/3012337/javascript-comment-starting-with,JavaScript comment starting with /*!,,,,,
612,['javascript'],"{'account_id': 622643, 'reputation': 1, 'user_id': 359167, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/b664674f1f4a8a3c4a21567024d0a99b?s=256&d=identicon&r=PG', 'display_name': 'Jeny', 'link': 'https://stackoverflow.com/users/359167/jeny'}",True,751,,6,-3,1434920374,1275737839,,2980157,,https://stackoverflow.com/questions/2980157/find-image-height-when-before-loaded-image,find image height when before loaded image,,1389152256.0,Not suitable for this site,,
613,"['javascript', 'controls', 'using', 'picker']","{'account_id': 151977, 'reputation': 21, 'user_id': 366166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52d5f6063bcadfcb784f5005a8e6d662?s=256&d=identicon&r=PG', 'display_name': 'MeRaja', 'link': 'https://stackoverflow.com/users/366166/meraja'}",True,891,,1,2,1434840885,1276507038,,3036087,,https://stackoverflow.com/questions/3036087/iphone-like-picker-control-using-javascript-jquery,iPhone like picker control using Javascript\Jquery,,1447098985.0,Duplicate,,
614,"['javascript', 'opensocial', 'myspace']","{'account_id': 88754, 'reputation': 819, 'user_id': 245300, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/30c87880cbed61ea7f35e51fa1e23bdd?s=256&d=identicon&r=PG', 'display_name': 'ria', 'link': 'https://stackoverflow.com/users/245300/ria'}",True,107,2973431.0,1,0,1434555323,1275379065,1434555323.0,2948058,CC BY-SA 3.0,https://stackoverflow.com/questions/2948058/what-is-the-best-way-to-list-friends-in-a-paged-format-using-opensocial,What is the best way to list friends in a paged format using opensocial?,,,,,
615,"['javascript', 'ajax', 'yahoo-boss-api']","{'account_id': 158352, 'reputation': 868, 'user_id': 376919, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f41f4a6f34b5fdf018af048f44ddabda?s=256&d=identicon&r=PG', 'display_name': 'icant', 'link': 'https://stackoverflow.com/users/376919/icant'}",True,1296,3123702.0,1,0,1434466916,1277551672,1434466916.0,3123694,CC BY-SA 3.0,https://stackoverflow.com/questions/3123694/no-ajax-response-text,No AJAX response text,,,,,
616,"['javascript', 'iframe', 'gmail', 'yahoo-mail']","{'account_id': 144987, 'reputation': 1183, 'user_id': 354460, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/439e9bc4a6bc9c77af1f095efe3db496?s=256&d=identicon&r=PG', 'display_name': 'Karandeep Singh', 'link': 'https://stackoverflow.com/users/354460/karandeep-singh'}",True,649,3138328.0,2,-1,1434465536,1277792625,1434465536.0,3138309,CC BY-SA 3.0,https://stackoverflow.com/questions/3138309/mail-sites-in-iframe,mail sites in iframe?,,,,,
617,"['javascript', 'mediawiki']","{'account_id': 109567, 'reputation': 418, 'user_id': 290241, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/74180d15dbe0ae715dfc37bdda2e3aec?s=256&d=identicon&r=PG', 'display_name': 'Pradeep', 'link': 'https://stackoverflow.com/users/290241/pradeep'}",True,1519,3151151.0,2,2,1434057839,1277040667,1294833582.0,3079390,CC BY-SA 2.5,https://stackoverflow.com/questions/3079390/creating-custom-edit-buttons-for-mediawiki,Creating custom edit buttons for MediaWiki,,,,,
618,"['msmq', 'javascript']","{'account_id': 146866, 'reputation': 13, 'user_id': 357596, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/p0wpW.png?s=256&g=1', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/357596/jeff'}",True,1594,2968796.0,1,1,1433654472,1275577193,1275577549.0,2967142,CC BY-SA 2.5,https://stackoverflow.com/questions/2967142/msmq-msmqqueueinfo-pathname-not-accepted,MSMQ.MSMQQueueInfo PathName Not Accepted,,,,,
619,"['javascript', 'google-maps']","{'account_id': 626933, 'reputation': 13, 'user_id': 371003, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/d1f9b6cd95ee4a0a42611c53248f66a4?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/371003/chris'}",True,371,3075457.0,1,1,1433624689,1276950167,1433624689.0,3075449,CC BY-SA 3.0,https://stackoverflow.com/questions/3075449/function-is-not-defined,Function &quot;is not defined&quot;,,,,,
