,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
683,"['javascript', 'jquery']","{'account_id': 17784985, 'reputation': 147, 'user_id': 12915279, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-6uqB2xUuYrc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfZWapBuff2jjHZE5wbtaEWna6WXw/photo.jpg?sz=256', 'display_name': 'Pravin Mishra', 'link': 'https://stackoverflow.com/users/12915279/pravin-mishra'}",False,76,0,0,1638627378,1596439512,63225325,CC BY-SA 4.0,https://stackoverflow.com/questions/63225325/jquery-code-only-working-when-display-not-none,Jquery code only working when display not none,1638627378.0,,,,
684,"['javascript', 'python', 'html', 'jquery', 'flask']","{'account_id': 14080902, 'reputation': 65, 'user_id': 10171979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b04b054bb58f5cb94587203130f711b?s=256&d=identicon&r=PG&f=1', 'display_name': 'game.changer', 'link': 'https://stackoverflow.com/users/10171979/game-changer'}",True,668,2,1,1638533280,1596786691,63297529,CC BY-SA 4.0,https://stackoverflow.com/questions/63297529/obscure-flask-html-alert-the-following-data-would-have-been-submitted-to-the,obscure flask html alert - &quot;the following data would have been submitted to the server&quot;,,,,,
685,"['javascript', 'jquery', 'json', 'xmlhttprequest']","{'account_id': 19180378, 'reputation': 79, 'user_id': 14012252, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vsLd4.png?s=256&g=1', 'display_name': 'mowx', 'link': 'https://stackoverflow.com/users/14012252/mowx'}",True,1277,1,0,1638528127,1597099257,63348985,CC BY-SA 4.0,https://stackoverflow.com/questions/63348985/how-to-create-btc-to-usd-calculator-with-vice-versa-conversion,How to create BTC to USD calculator with vice versa conversion?,,63349125.0,,,
686,"['javascript', 'reactjs', 'react-native', 'algolia', 'react-instantsearch']","{'account_id': 17997548, 'reputation': 97, 'user_id': 13080182, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj4dA5J5FqlVM97S-W2BFsLgZsiHGE3EgQsvdkU=k-s256', 'display_name': 'MANOJ H M', 'link': 'https://stackoverflow.com/users/13080182/manoj-h-m'}",True,599,1,0,1638465997,1596697468,63278430,CC BY-SA 4.0,https://stackoverflow.com/questions/63278430/react-native-algolia-search-undefined-is-not-an-object,React native Algolia Search undefined is not an object,,,,,
687,"['javascript', 'vue.js', 'strapi']","{'account_id': 17947587, 'reputation': 614, 'user_id': 13041485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28a606c2a2073c056e9553856d615e82?s=256&d=identicon&r=PG&f=1', 'display_name': 'ajohnson10209', 'link': 'https://stackoverflow.com/users/13041485/ajohnson10209'}",True,1088,2,0,1638459703,1598066940,63532294,CC BY-SA 4.0,https://stackoverflow.com/questions/63532294/conditional-logic-with-enumeration-field,Conditional logic with Enumeration field,,63532377.0,,,
688,"['javascript', 'reactjs', 'google-maps']","{'account_id': 17207356, 'reputation': 71, 'user_id': 12457615, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBvZ3Mpaa7e65ltHIkEzuBmnLW24RoUP-yizNdAwA=k-s256', 'display_name': 'Carolina Klein', 'link': 'https://stackoverflow.com/users/12457615/carolina-klein'}",True,3140,2,0,1638360709,1597337148,63399688,CC BY-SA 4.0,https://stackoverflow.com/questions/63399688/adding-marker-to-google-maps-in-google-map-react-with-functional-components,Adding Marker to Google Maps in google-map-react with functional components,1597710816.0,,,,
689,"['javascript', 'html', 'angular', 'typescript', 'ng-bootstrap']","{'user_type': 'does_not_exist', 'display_name': 'user12504785'}",True,10443,4,0,1638296456,1597812744,63480181,CC BY-SA 4.0,https://stackoverflow.com/questions/63480181/angular-how-to-refresh-a-part-of-html-form-div-table,Angular: How to refresh a part of html ( form / div / table ),,63480292.0,,,
690,"['javascript', 'reactjs', 'create-react-app', 'styled-components']","{'account_id': 5635379, 'reputation': 3101, 'user_id': 6822876, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/f0d17ffe167f9b464cc269d4920474e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carrein', 'link': 'https://stackoverflow.com/users/6822876/carrein'}",False,1633,0,5,1638277601,1596981158,63327130,CC BY-SA 4.0,https://stackoverflow.com/questions/63327130/undefined-props-theme-when-using-local-component-library-in-another-application,"Undefined props theme when using local component library in another application, with components using ThemeProvider",,,,,
691,"['javascript', 'html', 'css']","{'account_id': 17970541, 'reputation': 103, 'user_id': 13059422, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ONVvzoWzgFw/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nD_rYMv8k8vRLtovyt-R2-ermC02Q/photo.jpg?sz=256', 'display_name': 'Steve Nathan', 'link': 'https://stackoverflow.com/users/13059422/steve-nathan'}",False,539,0,1,1638271832,1597551063,63433060,CC BY-SA 4.0,https://stackoverflow.com/questions/63433060/how-to-create-multi-page-pdf-preview-using-html-and-css-and-java-script,How to create multi page pdf preview using html and css and java script?,,,,,
692,"['javascript', 'reactjs', 'react-router', 'react-router-dom']","{'account_id': 13267765, 'reputation': 679, 'user_id': 9579909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93c5d90d8c3cadd0dffb3b07189f5705?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omama Zainab', 'link': 'https://stackoverflow.com/users/9579909/omama-zainab'}",True,8865,2,6,1638200917,1598443316,63597215,CC BY-SA 4.0,https://stackoverflow.com/questions/63597215/how-to-use-history-instance-while-using-react-routers-v6,how to use history instance while using react routers v6?,,63597374.0,,,
693,"['javascript', 'c#', 'kendo-grid']","{'account_id': 11712380, 'reputation': 175, 'user_id': 8573944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e27b78bd5745f09721a4cc2faa1b09e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cucko', 'link': 'https://stackoverflow.com/users/8573944/cucko'}",False,875,1,0,1638169586,1597961562,63513807,CC BY-SA 4.0,https://stackoverflow.com/questions/63513807/custom-kendo-grid-toolbar-button,Custom kendo grid toolbar button,1638169586.0,,,,
694,"['javascript', 'jquery-plugins', 'emoji']","{'account_id': 17094556, 'reputation': 31, 'user_id': 12369853, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/X8I3s.jpg?s=256&g=1', 'display_name': 'Thiago Augusto Barbosa', 'link': 'https://stackoverflow.com/users/12369853/thiago-augusto-barbosa'}",True,709,2,2,1638164535,1596823623,63307114,CC BY-SA 4.0,https://stackoverflow.com/questions/63307114/get-the-cursor-position-in-a-text-that-has-emojis-and-insert-tags,Get the cursor position in a text that has emojis and insert tags,,,,,
695,"['javascript', 'google-chrome-extension', 'fetch-api']","{'account_id': 7233191, 'reputation': 1280, 'user_id': 5678122, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ca3da436d93702da173923a71fc4e42b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andre Borges', 'link': 'https://stackoverflow.com/users/5678122/andre-borges'}",False,266,1,1,1638155216,1598480180,63606471,CC BY-SA 4.0,https://stackoverflow.com/questions/63606471/chrome-extension-sending-empty-post-body,Chrome extension sending empty POST body,,,,,
696,"['javascript', 'graphql', 'passport.js', 'google-oauth', 'apollo-server']","{'account_id': 17079553, 'reputation': 477, 'user_id': 12358295, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OGb0ttlL3bY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rewwH6EXOMJPAILLSMnsXfvj7D2FA/photo.jpg?sz=256', 'display_name': 'Wiktor Kujawa', 'link': 'https://stackoverflow.com/users/12358295/wiktor-kujawa'}",True,985,2,0,1637832493,1596402269,63221015,CC BY-SA 4.0,https://stackoverflow.com/questions/63221015/how-to-get-req-user-in-apolloserver,How to get req.user in ApolloServer,,63890869.0,,,
697,['javascript'],"{'account_id': 18870628, 'reputation': 431, 'user_id': 13765315, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Klbu3RHypGk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucncsj8nQK_5i0CR9_TgzS3sfyTlHA/photo.jpg?sz=256', 'display_name': 'sara lance', 'link': 'https://stackoverflow.com/users/13765315/sara-lance'}",True,449,2,0,1637747115,1597952972,63512234,CC BY-SA 4.0,https://stackoverflow.com/questions/63512234/feedback-when-text-is-copied-to-the-clipboard,Feedback when text is copied to the clipboard,,,,,
698,"['javascript', 'xcode', 'macos', 'electron', 'electron-builder']","{'account_id': 15118327, 'reputation': 4224, 'user_id': 10909844, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2aNW5.jpg?s=256&g=1', 'display_name': 'tpikachu', 'link': 'https://stackoverflow.com/users/10909844/tpikachu'}",True,5684,1,7,1637727871,1596374966,63216569,CC BY-SA 4.0,https://stackoverflow.com/questions/63216569/how-to-publish-electron-app-to-the-app-store,How to publish Electron app to the app store?,1637727871.0,63230940.0,,,
699,"['javascript', 'css', 'vue.js', 'chart.js', 'vue-chartjs']","{'account_id': 3085788, 'reputation': 15, 'user_id': 2612948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bf4408453ac42082ea0b28b5a99f712?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/2612948/alex'}",True,2253,2,1,1637703214,1598115783,63538860,CC BY-SA 4.0,https://stackoverflow.com/questions/63538860/vuejs-and-chartjs-chart-is-responsive-in-width-but-not-height,"VueJs and ChartJs - Chart is responsive in width, but not height?",,,,,
700,"['javascript', 'if-statement', 'google-apps-script', 'comparison-operators']","{'account_id': 19397984, 'reputation': 1, 'user_id': 14185220, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhdQvsoteobgv9eacsVDCgyMR7sMP1yeQ_1qpUxNw=k-s256', 'display_name': 'Alvaro Rojas', 'link': 'https://stackoverflow.com/users/14185220/alvaro-rojas'}",False,52,1,0,1637615992,1598659094,63642179,CC BY-SA 4.0,https://stackoverflow.com/questions/63642179/trying-to-run-two-functions-and-two-different-emails-in-google-scripts,Trying to Run two functions and two different emails in google scripts,1598728482.0,,,,
701,"['javascript', 'discord', 'discord.js']","{'account_id': 18179995, 'reputation': 1462, 'user_id': 13227967, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nRRWb.jpg?s=256&g=1', 'display_name': 'Roy', 'link': 'https://stackoverflow.com/users/13227967/roy'}",True,5037,1,1,1637597071,1597335164,63399142,CC BY-SA 4.0,https://stackoverflow.com/questions/63399142/how-to-wait-for-reaction-and-only-then-send-message-discord-js,How to wait for reaction and only then send message [discord.js],1597337430.0,63399369.0,,,
702,"['javascript', 'html', 'reactjs']","{'account_id': 17847297, 'reputation': 25, 'user_id': 12963763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a25636a62ae1d61ae0a7238cf573cb5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'sopatd', 'link': 'https://stackoverflow.com/users/12963763/sopatd'}",False,5961,2,0,1637531027,1597509637,63428458,CC BY-SA 4.0,https://stackoverflow.com/questions/63428458/how-do-you-update-state-in-functional-components-in-react,How do you update state in functional components in React?,,,,,
703,"['javascript', 'reactjs', 'autocomplete', 'antd', 'autofill']","{'account_id': 12722704, 'reputation': 2314, 'user_id': 12011575, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zwKjL.jpg?s=256&g=1', 'display_name': 'JayCodist', 'link': 'https://stackoverflow.com/users/12011575/jaycodist'}",False,1047,1,5,1637525848,1596912965,63319170,CC BY-SA 4.0,https://stackoverflow.com/questions/63319170/how-to-disable-chrome-autofill-in-antd-autocomplete-component,How to disable Chrome autofill in antd AutoComplete component,1637519599.0,,,,
704,"['javascript', 'qt', 'delegates', 'qml']","{'account_id': 18809966, 'reputation': 107, 'user_id': 13718364, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28f82bec18aa5e5815c7d9251314d8be?s=256&d=identicon&r=PG&f=1', 'display_name': 'arjun30', 'link': 'https://stackoverflow.com/users/13718364/arjun30'}",True,816,2,0,1637502367,1597428778,63418032,CC BY-SA 4.0,https://stackoverflow.com/questions/63418032/working-with-delegate-model-and-delegate-model-group-dynamically-qml,Working with delegate model and delegate model group dynamically QML?,1597434193.0,70036126.0,,,
705,"['javascript', 'express']","{'account_id': 14488209, 'reputation': 63, 'user_id': 10476074, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4iclX.png?s=256&g=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/10476074/adam'}",True,115,1,-4,1637402495,1598256023,63556949,,https://stackoverflow.com/questions/63556949/are-express-validator-and-express-mutually-exclusive-or-dependent-packages,Are Express Validator and Express Mutually Exclusive or Dependent Packages,1637402495.0,63557269.0,,1598312316.0,Needs details or clarity
706,['javascript'],"{'account_id': 16174397, 'reputation': 1713, 'user_id': 11677431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b84d2c184bd656cf688b5dc5f1a78da5?s=256&d=identicon&r=PG&f=1', 'display_name': 'MayaGans', 'link': 'https://stackoverflow.com/users/11677431/mayagans'}",False,41,2,-3,1637402031,1598835440,63663512,CC BY-SA 4.0,https://stackoverflow.com/questions/63663512/turn-array-into-objects-and-add-key-values-from-another-object,"Turn array into objects, and add key values from another object",1637402031.0,,,,
707,"['javascript', 'node.js', 'database', 'postgresql', 'knex.js']","{'account_id': 18855494, 'reputation': 13, 'user_id': 14137915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/532f2dffac887bf53f874e410660cdff?s=256&d=identicon&r=PG&f=1', 'display_name': 'william', 'link': 'https://stackoverflow.com/users/14137915/william'}",False,694,1,1,1637356352,1597933730,63507291,CC BY-SA 4.0,https://stackoverflow.com/questions/63507291/im-having-trouble-with-foreign-key-in-knex-js,I&#39;m having trouble with foreign-key in Knex.JS,1597936725.0,,,,
708,"['javascript', 'html', 'jquery', 'search']","{'account_id': 15661195, 'reputation': 155, 'user_id': 11739158, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/132723617859235/picture?type=large', 'display_name': 'Zubair Nazer Oliyat', 'link': 'https://stackoverflow.com/users/11739158/zubair-nazer-oliyat'}",True,304,2,0,1637336655,1597687110,63456215,CC BY-SA 4.0,https://stackoverflow.com/questions/63456215/searchbox-not-showing-cursor-while-clicking-search-icon-in-html,searchbox not showing cursor while clicking search icon in html,,63456372.0,,,
709,"['javascript', 'automated-tests', 'cypress', 'browser-automation']","{'account_id': 2921249, 'reputation': 1909, 'user_id': 2503450, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/f766364ecc9d7f6d8ce2b6752f6660fc?s=256&d=identicon&r=PG', 'display_name': 'Timothy Rajan', 'link': 'https://stackoverflow.com/users/2503450/timothy-rajan'}",False,2025,1,1,1637288892,1596668292,63274641,CC BY-SA 4.0,https://stackoverflow.com/questions/63274641/how-to-overcome-incognito-challenges-in-cypress-test-automation-tool,How to overcome incognito challenges in Cypress test automation tool,,,,,
710,"['javascript', 'node.js', 'joi']","{'account_id': 12807480, 'reputation': 3066, 'user_id': 9266709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76a66bf521c01d7968f16020e50d2c25?s=256&d=identicon&r=PG&f=1', 'display_name': '8bitIcon', 'link': 'https://stackoverflow.com/users/9266709/8biticon'}",True,2703,2,1,1637238664,1598252044,63556058,CC BY-SA 4.0,https://stackoverflow.com/questions/63556058/joi-extension-for-escaping-html-tags,Joi extension for escaping html tags,1598252763.0,63557450.0,,,
711,"['javascript', 'angular', 'typescript']","{'account_id': 18738608, 'reputation': 4061, 'user_id': 13662339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/741bc7bd7d33891f99a5de08d73c66b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'sonEtLumiere', 'link': 'https://stackoverflow.com/users/13662339/sonetlumiere'}",True,1107,3,0,1637230204,1596838731,63309818,CC BY-SA 4.0,https://stackoverflow.com/questions/63309818/organize-categories-of-products-angular,Organize categories of products Angular,1637230204.0,63310027.0,,,
712,"['javascript', 'vue.js', 'vue-router', 'quasar-framework', 'quasar']","{'account_id': 16138219, 'reputation': 325, 'user_id': 11650127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5c64970a610839b0d65b3f22ae4fb55?s=256&d=identicon&r=PG&f=1', 'display_name': 'myoda999', 'link': 'https://stackoverflow.com/users/11650127/myoda999'}",True,1571,1,0,1637204925,1597059030,63339340,CC BY-SA 4.0,https://stackoverflow.com/questions/63339340/vue-keep-alive-not-working-in-quasar-mounted-hook-is-always-called-using-route,"Vue keep-alive not working in Quasar, mounted hook is always called using $router.back()",,,,,
713,"['javascript', 'regex']","{'account_id': 17062760, 'reputation': 157, 'user_id': 12345775, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCK97riJqQE-6qTaSqb6XvnYTn_lKSkr7_ia7a55w=k-s256', 'display_name': 'Imforpeace', 'link': 'https://stackoverflow.com/users/12345775/imforpeace'}",True,195,3,1,1637064557,1596874067,63313142,CC BY-SA 4.0,https://stackoverflow.com/questions/63313142/js-replace-each-hex-color-with-a-new-random-hex-color,JS Replace each HEX color with a new random HEX color,1596876453.0,63313235.0,,,
714,"['javascript', 'html', 'pdf', 'server', 'grapecity']","{'account_id': 13255744, 'reputation': 501, 'user_id': 9571906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd7e532231fa53cbe04b5456f29ae18e?s=256&d=identicon&r=PG&f=1', 'display_name': 'theCrabNebula', 'link': 'https://stackoverflow.com/users/9571906/thecrabnebula'}",True,681,3,0,1636986629,1597620088,63442815,CC BY-SA 4.0,https://stackoverflow.com/questions/63442815/missing-pdf-every-time-i-use-grapecity-pdf-viewer,&quot;Missing PDF&quot; every time I use Grapecity PDF Viewer,1597626621.0,63503558.0,,,
715,"['javascript', 'reactjs', 'cookies']","{'account_id': 4579707, 'reputation': 1457, 'user_id': 3717114, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/cfc0cd3713514a223a26a29b66149bf3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kal', 'link': 'https://stackoverflow.com/users/3717114/kal'}",True,2261,2,1,1636973950,1598120877,63539715,CC BY-SA 4.0,https://stackoverflow.com/questions/63539715/react-state-based-on-cookie-not-updating-state-of-material-ui-switch-on-page-ref,React state based on cookie not updating state of material ui switch on page refresh,1598127927.0,63541627.0,,,
716,"['javascript', 'rest', 'video', 'twilio', 'twilio-api']","{'account_id': 6612950, 'reputation': 2435, 'user_id': 5107321, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/UZAuv.jpg?s=256&g=1', 'display_name': 'YaSh Chaudhary', 'link': 'https://stackoverflow.com/users/5107321/yash-chaudhary'}",True,191,1,0,1636958718,1596266969,63202824,CC BY-SA 4.0,https://stackoverflow.com/questions/63202824/pause-and-resume-video-recording-for-a-room-in-twilio,Pause and Resume video recording for a room in twilio?,,,,,
717,"['javascript', 'html', 'css']","{'account_id': 13704580, 'reputation': 359, 'user_id': 9888632, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ndJxc.png?s=256&g=1', 'display_name': 'V&#233;limir', 'link': 'https://stackoverflow.com/users/9888632/v%c3%a9limir'}",True,65,2,0,1636828606,1598713620,63648471,,https://stackoverflow.com/questions/63648471/centering-text-in-a-div-div-prevents-movement,Centering text in a &lt;div&gt;&lt;/div&gt; prevents movement,1636828606.0,63648594.0,,1598722452.0,Duplicate
718,"['javascript', 'node.js', 'reactjs', 'next.js']","{'account_id': 16745864, 'reputation': 33, 'user_id': 12104142, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PLxy3-D9gZA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rci5lgL3O1kEepaCK46ijdAK-gpIg/photo.jpg?sz=256', 'display_name': 'The Magician', 'link': 'https://stackoverflow.com/users/12104142/the-magician'}",True,6316,3,3,1636806130,1598856108,63665973,CC BY-SA 4.0,https://stackoverflow.com/questions/63665973/nextjs-different-page-name-from-url-name,NextJS different page name from url name,,,,,
719,"['javascript', 'reactjs', 'timer', 'scope', 'closures']","{'account_id': 18016002, 'reputation': 63, 'user_id': 13566407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a0c73161c223001e26566b6556d2b2a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Entalist', 'link': 'https://stackoverflow.com/users/13566407/entalist'}",True,913,2,1,1636684407,1598433419,63594421,CC BY-SA 4.0,https://stackoverflow.com/questions/63594421/javascript-setinterval-not-detecting-global-variable-change-react-native,Javascript setInterval not detecting global variable change (React Native),1598437528.0,63594593.0,,,
720,"['javascript', 'reactjs', 'webpack', 'react-responsive-carousel']","{'account_id': 9747062, 'reputation': 43, 'user_id': 7226654, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/805164002955822/picture?type=large', 'display_name': 'Saket Kumar', 'link': 'https://stackoverflow.com/users/7226654/saket-kumar'}",False,1319,1,0,1636680002,1597506137,63427883,CC BY-SA 4.0,https://stackoverflow.com/questions/63427883/react-js-react-responsive-carousel-not-loading-with-webpack,React js react-responsive-carousel not loading with webpack,1636680002.0,,,,
721,"['javascript', 'node.js', 'express', 'axios']","{'account_id': 12077545, 'reputation': 1104, 'user_id': 8830456, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2fbcb7abc1855686a2921f17cd128b8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/8830456/james'}",True,35,1,-1,1636669159,1597730164,63462654,CC BY-SA 4.0,https://stackoverflow.com/questions/63462654/how-to-send-scraped-website-data-via-express,How to send scraped website data via Express?,1636669159.0,63481200.0,,,
722,"['javascript', 'node.js', 'typescript']","{'account_id': 1859358, 'reputation': 38075, 'user_id': 1684269, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5adbf1d60d27b9ee3aeee069591ba88b?s=256&d=identicon&r=PG', 'display_name': 'Ole', 'link': 'https://stackoverflow.com/users/1684269/ole'}",True,8686,2,10,1636616607,1597612963,63442063,CC BY-SA 4.0,https://stackoverflow.com/questions/63442063/get-javascript-map-values-as-array,Get JavaScript Map values as array?,1636616607.0,63442100.0,,,
723,"['javascript', 'reactjs']","{'account_id': 10363829, 'reputation': 225, 'user_id': 8644158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54444b62b05ac2a21ce749427bef6cac?s=256&d=identicon&r=PG&f=1', 'display_name': 'name', 'link': 'https://stackoverflow.com/users/8644158/name'}",True,1193,4,1,1636545647,1597387828,63407880,CC BY-SA 4.0,https://stackoverflow.com/questions/63407880/is-it-possible-to-set-a-string-as-html-element-then-use-innerhtml-on-it-in-react,Is it possible to set a String as html element then use innerhtml on it in react?,1597389077.0,63407994.0,,,
724,"['javascript', 'node.js', 'reactjs', 'axios', 'fetch']","{'account_id': 17586058, 'reputation': 51, 'user_id': 12758761, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2873442439373210/picture?type=large', 'display_name': 'LesterKingsley', 'link': 'https://stackoverflow.com/users/12758761/lesterkingsley'}",False,693,4,0,1636537881,1596961547,63324129,CC BY-SA 4.0,https://stackoverflow.com/questions/63324129/axios-and-fetch-not-getting-custom-errors-in-node-js,AXIOS and FETCH not getting custom errors in NODE JS,1596962030.0,,,,
725,"['javascript', 'reactjs', 'next.js', 'react-bootstrap']","{'account_id': 16100925, 'reputation': 302, 'user_id': 11621708, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3KxyD.png?s=256&g=1', 'display_name': 'thelonelyCoder', 'link': 'https://stackoverflow.com/users/11621708/thelonelycoder'}",False,4977,1,3,1636486000,1597673619,63452691,CC BY-SA 4.0,https://stackoverflow.com/questions/63452691/how-to-add-active-classname-in-nextjs,How to add active className in nextjs,,,,,
726,"['javascript', 'data-structures', 'linked-list']","{'account_id': 17755001, 'reputation': 15, 'user_id': 12892281, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CdNCb.jpg?s=256&g=1', 'display_name': 'Mostafa Ahmed', 'link': 'https://stackoverflow.com/users/12892281/mostafa-ahmed'}",True,189,1,0,1636442360,1598019321,63524555,CC BY-SA 4.0,https://stackoverflow.com/questions/63524555/linked-list-pointers-javascript-append-method,"Linked List Pointers Javascript, append method",1598023645.0,69894032.0,,,
727,"['javascript', 'html', 'jquery', 'css']","{'account_id': 19012386, 'reputation': 11, 'user_id': 13878070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42127705239951d7bcb4de1de7bef798?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thoriq', 'link': 'https://stackoverflow.com/users/13878070/thoriq'}",False,114,1,-3,1636441550,1597135651,63354676,CC BY-SA 4.0,https://stackoverflow.com/questions/63354676/i-cant-change-the-div-text-with-jquery-append,I can&#39;t change the div text with Jquery append,1636441550.0,,,,
728,"['javascript', 'c#', 'jquery', 'asp.net', 'ajax']","{'account_id': 7615395, 'reputation': 2180, 'user_id': 5775000, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/2631983573dd739e6fa13e65c92c55f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anjali', 'link': 'https://stackoverflow.com/users/5775000/anjali'}",True,91,1,0,1636252256,1598738087,63652142,CC BY-SA 4.0,https://stackoverflow.com/questions/63652142/ajax-modalpopupextender-shows-if-the-page-is-not-valid,ajax ModalPopupExtender shows if the page is not valid,1598760834.0,63655621.0,,,
729,"['javascript', 'jquery']","{'account_id': 18437865, 'reputation': 1, 'user_id': 14015118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32bdc335e584aaac37bda5352eea3aa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dunkan Maklaut', 'link': 'https://stackoverflow.com/users/14015118/dunkan-maklaut'}",True,50,1,0,1636220376,1596440529,63225543,CC BY-SA 4.0,https://stackoverflow.com/questions/63225543/js-datatables-how-to-remake-the-search-for-a-date,"JS-datatables, how to remake the search for a date?",1596441334.0,,,,
730,"['javascript', 'jquery', 'ajax', 'datatables', 'datatables-1.10']","{'account_id': 15261242, 'reputation': 123, 'user_id': 11011184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17bae327cb355cacaef5f17953881445?s=256&d=identicon&r=PG&f=1', 'display_name': 'Okasha Momin', 'link': 'https://stackoverflow.com/users/11011184/okasha-momin'}",True,1814,1,0,1636220089,1598520648,63613090,CC BY-SA 4.0,https://stackoverflow.com/questions/63613090/how-to-pass-whole-object-in-data-of-datatable-column-property,How to pass whole object in data of datatable column property,1598532239.0,63616391.0,,,
731,"['javascript', 'jquery', 'datatables']","{'account_id': 9680476, 'reputation': 2841, 'user_id': 7182381, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8iDlo.jpg?s=256&g=1', 'display_name': 'Sachin Kumar', 'link': 'https://stackoverflow.com/users/7182381/sachin-kumar'}",True,238,1,0,1636220046,1596606554,63259138,CC BY-SA 4.0,https://stackoverflow.com/questions/63259138/how-to-show-custom-table-rowtr-when-there-is-no-datainitial-and-after-searc,How to show custom table row(&lt;tr&gt;) when there is no data(initial and after searching) in data-tables | datatables | jQuery,,63261298.0,,,
