,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
553,"['javascript', 'html', 'dom', 'html-select']","{'account_id': 1238917, 'reputation': 269, 'user_id': 1201966, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b3c728bb09d9d24148190516cf2ce2c0?s=256&d=identicon&r=PG', 'display_name': 'milind', 'link': 'https://stackoverflow.com/users/1201966/milind'}",True,34968,,10241922.0,3,4,1589321930,1334905767,1524339460.0,10241759,CC BY-SA 3.0,https://stackoverflow.com/questions/10241759/get-multiple-values-from-dropdownlist-in-javascript,get multiple values from dropdownlist in JavaScript,,,
554,"['javascript', 'jquery', 'html']","{'account_id': 958259, 'reputation': 702, 'user_id': 983168, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/fNcUi.jpg?s=256&g=1', 'display_name': 'Serge Vinogradov', 'link': 'https://stackoverflow.com/users/983168/serge-vinogradov'}",True,120,,10146409.0,3,-2,1589230924,1334341858,1589230850.0,10146360,CC BY-SA 4.0,https://stackoverflow.com/questions/10146360/weird-issue-with-jquery,Weird issue with jQuery,,,
555,"['javascript', 'node.js', 'mongodb']","{'account_id': 337985, 'reputation': 46579, 'user_id': 666564, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/784a570374d05695178c2617b3f1b550?s=256&d=identicon&r=PG', 'display_name': 'fancy', 'link': 'https://stackoverflow.com/users/666564/fancy'}",True,26710,,10254412.0,3,15,1589030146,1334958295,,10253972,CC BY-SA 3.0,https://stackoverflow.com/questions/10253972/if-i-have-a-mongo-document-id-as-a-string-how-do-i-query-for-it-as-an-id,If i have a mongo document id as a string how do I query for it as an _id?,,,
556,"['javascript', 'sync', 'clock']","{'account_id': 1185360, 'reputation': 3167, 'user_id': 1159454, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/578b15092156f739d1d506232d90d1c7?s=256&d=identicon&r=PG', 'display_name': 'user1159454', 'link': 'https://stackoverflow.com/users/1159454/user1159454'}",True,353,,10360971.0,4,1,1588841489,1335591676,,10360946,CC BY-SA 3.0,https://stackoverflow.com/questions/10360946/javascript-clock-differs-from-device,Javascript clock differs from device,,,
557,"['javascript', 'event-handling', 'dom-events', 'event-listener']","{'account_id': 1085975, 'reputation': 357, 'user_id': 1081693, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/bcf5b94267254fba2b203e9d045eae1f?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/1081693/rich'}",True,2545,,10041866.0,2,2,1588704816,1333704835,1588704816.0,10041644,CC BY-SA 4.0,https://stackoverflow.com/questions/10041644/removing-event-listeners-on-automatically-created-multiple-elements,Removing event listeners on automatically created multiple elements,,,
558,"['javascript', 'dom-events', 'event-listener', 'dom3']","{'account_id': 1034555, 'reputation': 1986, 'user_id': 1042193, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/emnge.jpg?s=256&g=1', 'display_name': 'Shane', 'link': 'https://stackoverflow.com/users/1042193/shane'}",True,779,,10320421.0,3,0,1588700551,1334042210,1588700551.0,10084628,CC BY-SA 4.0,https://stackoverflow.com/questions/10084628/disable-backspace-with-dom-level-3-listeners,Disable backspace with DOM Level 3 Listeners,,,
559,"['javascript', 'jquery', 'json']","{'account_id': 206711, 'reputation': 4059, 'user_id': 456156, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/77122ee1f78f390f2f92076652902795?s=256&d=identicon&r=PG', 'display_name': 'Alaa Osta', 'link': 'https://stackoverflow.com/users/456156/alaa-osta'}",True,114306,,,3,21,1588245893,1335553162,1335555498.0,10356370,CC BY-SA 3.0,https://stackoverflow.com/questions/10356370/convert-array-of-json-object-strings-to-array-of-js-objects,Convert array of JSON object strings to array of JS objects,,,
560,"['javascript', 'facebook', 'authentication', 'facebook-javascript-sdk', 'dom-events']","{'account_id': 1101645, 'reputation': 654, 'user_id': 1093926, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/20287830488465245dad2ed9f87b100c?s=256&d=identicon&r=PG', 'display_name': 'MrTouch', 'link': 'https://stackoverflow.com/users/1093926/mrtouch'}",True,715,,10170265.0,1,0,1587982455,1334561610,1587982455.0,10170223,CC BY-SA 4.0,https://stackoverflow.com/questions/10170223/asking-for-specific-user-permission-in-facebook-application,Asking for specific User Permission in Facebook Application,,,
561,"['javascript', 'facebook', 'callback', 'dom-events', 'facebook-comments']","{'account_id': 440514, 'reputation': 2811, 'user_id': 830111, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/1c315e34e77e1ad22dc9cd00b90c2358?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/830111/brian'}",True,2579,,,1,4,1587974466,1334689379,1587974466.0,10197441,,https://stackoverflow.com/questions/10197441/facebook-comment-box-callback-on-load,Facebook Comment Box Callback on Load?,1587980242.0,Not suitable for this site,
562,"['javascript', 'node.js', 'udp']","{'account_id': 331432, 'reputation': 3057, 'user_id': 656094, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/78a94401970f439cfe6e9c626aeb295b?s=256&d=identicon&r=PG', 'display_name': 'Panthro', 'link': 'https://stackoverflow.com/users/656094/panthro'}",True,23288,,,3,13,1587927468,1334853528,,10232717,CC BY-SA 3.0,https://stackoverflow.com/questions/10232717/how-to-setup-a-very-fast-node-js-udp-server,How to setup a very fast node.js UDP server,,,
563,"['javascript', 'google-maps-api-3', 'google-maps-markers', 'markerclusterer']","{'account_id': 1202591, 'reputation': 197, 'user_id': 1172931, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f13b825b1297b3fdd37809a9eec57ccc?s=256&d=identicon&r=PG', 'display_name': 'cv87', 'link': 'https://stackoverflow.com/users/1172931/cv87'}",True,8875,,10248632.0,4,13,1586675474,1334915336,,10243855,CC BY-SA 3.0,https://stackoverflow.com/questions/10243855/google-maps-render-marker-above-markerclusterer,Google Maps: Render marker above markerclusterer,,,
564,"['javascript', 'html', 'google-chrome']","{'account_id': 874149, 'reputation': 30115, 'user_id': 924313, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/14d86d9d0a97d8464d59eb42935838ae?s=256&d=identicon&r=PG', 'display_name': 'corazza', 'link': 'https://stackoverflow.com/users/924313/corazza'}",True,13268,,10045977.0,5,7,1586458700,1333725232,,10045424,CC BY-SA 3.0,https://stackoverflow.com/questions/10045424/why-isnt-google-chrome-reloading-my-scripts,Why isn&#39;t Google Chrome reloading my scripts?,,,
565,"['javascript', 'jquery']","{'account_id': 276293, 'reputation': 27649, 'user_id': 569654, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a571a3bf019dac1837a5a6c7ff86c010?s=256&d=identicon&r=PG', 'display_name': 'Beginner', 'link': 'https://stackoverflow.com/users/569654/beginner'}",True,37540,,10243618.0,3,12,1586434834,1334914187,1334914528.0,10243576,CC BY-SA 3.0,https://stackoverflow.com/questions/10243576/jquery-how-to-check-if-url-contains-word,jquery how to check if url contains word?,,,
566,"['javascript', 'html', 'freemarker']","{'account_id': 90794, 'reputation': 1230, 'user_id': 249729, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/CLRRl.png?s=256&g=1', 'display_name': 'Will Hancock', 'link': 'https://stackoverflow.com/users/249729/will-hancock'}",True,28225,,10139974.0,4,6,1586356084,1334315240,1438767265.0,10139685,CC BY-SA 3.0,https://stackoverflow.com/questions/10139685/freemarker-list-index-and-count-condition,"Freemarker, list index and count condition",,,
567,"['javascript', 'safari', 'dom-events', 'safari-extension']","{'account_id': 1404403, 'reputation': 662, 'user_id': 1332513, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c5a249a02d01b5c5994c2315e9d4f201?s=256&d=identicon&r=PG', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/1332513/kevin'}",True,3145,,10158395.0,1,3,1586007428,1334353399,1586007428.0,10148711,CC BY-SA 4.0,https://stackoverflow.com/questions/10148711/safari-extension-event-for-a-completely-new-tab,Safari extension: Event for a completely new tab?,,,
568,"['javascript', 'google-maps-api-3']","{'account_id': 370807, 'reputation': 5988, 'user_id': 718990, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/cccbca811bdf103f3c3285bc1320b43d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Airikr', 'link': 'https://stackoverflow.com/users/718990/airikr'}",True,13005,,10168129.0,3,5,1585861207,1334453037,,10158847,CC BY-SA 3.0,https://stackoverflow.com/questions/10158847/gettinguncaught-typeerror-cannot-read-property-value-of-null-on-google-plac,Getting&quot;Uncaught TypeError: Cannot read property &#39;value&#39; of null&quot; on Google Places API,,,
569,"['javascript', 'linux', 'node.js']","{'account_id': 32972, 'reputation': 41565, 'user_id': 144152, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/61ccac348a73c3b80d113c2e34d79713?s=256&d=identicon&r=PG', 'display_name': 'deltanovember', 'link': 'https://stackoverflow.com/users/144152/deltanovember'}",True,3257,,10001857.0,4,5,1585842517,1333487701,,10001493,CC BY-SA 3.0,https://stackoverflow.com/questions/10001493/how-can-i-use-to-redirect-output-within-node-js,How can I use &#39;&gt;&#39; to redirect output within Node.js?,,,
570,"['javascript', 'html', 'video', 'safari', 'dom-events']","{'account_id': 1014494, 'reputation': 3546, 'user_id': 1026361, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/94f1710bef69534e0eb34e77a8f368fd?s=256&d=identicon&r=PG', 'display_name': 'user1026361', 'link': 'https://stackoverflow.com/users/1026361/user1026361'}",True,5565,,,2,3,1585774882,1334679222,1585774882.0,10194984,CC BY-SA 4.0,https://stackoverflow.com/questions/10194984/html5-video-play-event-not-firing,HTML5 video - Play event not firing,,,
571,"['javascript', 'html']","{'account_id': 1126226, 'reputation': 1585, 'user_id': 1113461, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/8ca0bd9a7392e2615c30c4b2b3a67eb3?s=256&d=identicon&r=PG', 'display_name': 'agurchand', 'link': 'https://stackoverflow.com/users/1113461/agurchand'}",True,274067,,10371757.0,4,109,1585748058,1335680898,,10370204,CC BY-SA 3.0,https://stackoverflow.com/questions/10370204/how-can-get-the-text-of-a-div-tag-using-only-javascript-no-jquery,How can get the text of a div tag using only javascript (no jQuery),,,
572,"['javascript', 'jquery', 'radio-button', 'radiobuttonlist']","{'account_id': 943775, 'reputation': 7644, 'user_id': 1306394, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6e4e67164229b60341a501962e25dcbc?s=256&d=identicon&r=PG', 'display_name': 'shashwat', 'link': 'https://stackoverflow.com/users/1306394/shashwat'}",True,9219,,9965333.0,2,8,1585335210,1333291986,1444358702.0,9965313,CC BY-SA 3.0,https://stackoverflow.com/questions/9965313/call-change-event-handler-if-i-select-radio-button-programatically,call change() event handler if I select radio button programatically,,,
573,"['javascript', 'google-maps-api-3']","{'account_id': 890251, 'reputation': 3355, 'user_id': 928668, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/b6dcc92d287d907478397cf0cbf1a826?s=256&d=identicon&r=PG', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/928668/josh'}",True,7318,,10247753.0,3,11,1585260266,1334905174,,10241653,CC BY-SA 3.0,https://stackoverflow.com/questions/10241653/cannot-read-property-zindex-of-undefined-google-maps,&quot;Cannot read property &#39;zindex&#39; of undefined&quot; Google maps,,,
574,"['javascript', 'jquery', 'cookies', 'onclick', 'jquery-events']","{'account_id': 1355202, 'reputation': 2232, 'user_id': 1293740, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/wIi0u.jpg?s=256&g=1', 'display_name': 'dvlden', 'link': 'https://stackoverflow.com/users/1293740/dvlden'}",True,19835,,10355240.0,2,3,1585239442,1335547523,1585239442.0,10355164,CC BY-SA 4.0,https://stackoverflow.com/questions/10355164/cookie-add-on-button-hit,Cookie add on button hit,,,
575,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'user656925'}",True,26208,,10112776.0,5,27,1585153681,1334172758,1363963496.0,10112670,CC BY-SA 3.0,https://stackoverflow.com/questions/10112670/when-are-javascript-objects-destroyed,When are JavaScript objects destroyed?,,,
576,"['javascript', 'internet-explorer', 'debugging', 'requirejs']","{'user_type': 'does_not_exist', 'display_name': 'user1082754'}",True,83190,1418076869.0,10191482.0,2,23,1585151014,1334665086,1334742247.0,10191099,CC BY-SA 3.0,https://stackoverflow.com/questions/10191099/debugging-javascript-in-ie,Debugging JavaScript in IE,,,
577,['javascript'],"{'account_id': 974823, 'reputation': 42610, 'user_id': 996431, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/0b831aa6991ae5f32c1a8e8078b67361?s=256&d=identicon&r=PG', 'display_name': 'Nate Pet', 'link': 'https://stackoverflow.com/users/996431/nate-pet'}",True,26069,,10045889.0,7,7,1585132597,1333727154,1333727654.0,10045805,CC BY-SA 3.0,https://stackoverflow.com/questions/10045805/javascript-null-value-in-string,javascript null value in string,,,
578,"['javascript', 'variables']","{'account_id': 278500, 'reputation': 973, 'user_id': 573115, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/09bed129733f9f63373ae84ff40477d6?s=256&d=identicon&r=PG', 'display_name': 'Chro', 'link': 'https://stackoverflow.com/users/573115/chro'}",True,2360,,10036062.0,4,1,1584898670,1333659954,,10036002,CC BY-SA 3.0,https://stackoverflow.com/questions/10036002/how-easy-is-it-for-a-user-browser-to-manipulate-javascript,How easy is it for a user/browser to manipulate Javascript?,,,
579,"['javascript', 'firefox', 'select', 'dom-events', 'onchange']","{'account_id': 1250427, 'reputation': 523, 'user_id': 1210940, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/88c09d19e5f3a7a2d4b878372b0c574e?s=256&d=identicon&r=PG', 'display_name': 'Pierpaolo', 'link': 'https://stackoverflow.com/users/1210940/pierpaolo'}",True,3646,,10381107.0,1,3,1584891140,1335774092,1584891140.0,10380522,CC BY-SA 4.0,https://stackoverflow.com/questions/10380522/onchange-in-firefox-is-triggered-without-changing,Onchange in Firefox is triggered without changing,,,
580,"['javascript', 'html']","{'account_id': 1142243, 'reputation': 3848, 'user_id': 1125792, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f21ae1d341e7fb2a6e0f0ddc040b856c?s=256&d=identicon&r=PG', 'display_name': 'Jeevan', 'link': 'https://stackoverflow.com/users/1125792/jeevan'}",True,84207,,10514680.0,14,96,1584653979,1334758284,,10211203,CC BY-SA 3.0,https://stackoverflow.com/questions/10211203/scrolling-child-div-scrolls-the-window-how-do-i-stop-that,"Scrolling child div scrolls the window, how do I stop that?",,,
581,"['javascript', 'tooltip', 'jquery-events', 'event-bubbling']","{'account_id': 466506, 'reputation': 1095, 'user_id': 871297, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/20288d2cc8bb1908081a3e8096c588f5?s=256&d=identicon&r=PG', 'display_name': 'Dathan', 'link': 'https://stackoverflow.com/users/871297/dathan'}",False,308,,,3,-1,1584567989,1334949611,1584567963.0,10252274,CC BY-SA 4.0,https://stackoverflow.com/questions/10252274/how-to-disable-title-tooltips-was-how-to-get-element-behind-event-target-in-j,How to disable title tooltips! (was: How to get element behind event target in Javascript?),,,
582,['javascript'],"{'account_id': 1391138, 'reputation': 3, 'user_id': 1321949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38610185f70fd8f781b09f6f31502838?s=256&d=identicon&r=PG', 'display_name': 'moab', 'link': 'https://stackoverflow.com/users/1321949/moab'}",True,365,,10074149.0,3,0,1584117453,1333978630,,10074044,CC BY-SA 3.0,https://stackoverflow.com/questions/10074044/separate-callback-function-java-script,separate callback function java script,,,
583,"['javascript', 'jquery', 'css', 'height']","{'account_id': 256204, 'reputation': 26953, 'user_id': 536768, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/430991b22a96d87c7880046590f22dbe?s=256&d=identicon&r=PG', 'display_name': 'frequent', 'link': 'https://stackoverflow.com/users/536768/frequent'}",True,45656,,10109441.0,5,13,1583397113,1334159189,,10109406,CC BY-SA 3.0,https://stackoverflow.com/questions/10109406/how-to-overwrite-css-height-set-by-jquery-javascript,how to overwrite css height set by jquery/javascript?,,,
584,"['javascript', 'jquery', 'html']","{'account_id': 1413313, 'reputation': 708, 'user_id': 1339492, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/q70ZQ.png?s=256&g=1', 'display_name': 'Event_Horizon', 'link': 'https://stackoverflow.com/users/1339492/event-horizon'}",True,5903,,10286469.0,5,2,1583246121,1335206819,,10286386,CC BY-SA 3.0,https://stackoverflow.com/questions/10286386/how-to-convert-string-equation-to-number-in-javascript,How to convert string equation to number in javascript?,,,
585,"['javascript', 'regex', 'indexof']","{'account_id': 1410427, 'reputation': 2929, 'user_id': 1337149, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/6cff104e1ba04c4de12d830e531c3f60?s=256&d=identicon&r=PG', 'display_name': 'MajAfy', 'link': 'https://stackoverflow.com/users/1337149/majafy'}",False,6249,,,4,0,1583186505,1335392053,1335393515.0,10324584,CC BY-SA 3.0,https://stackoverflow.com/questions/10324584/regular-expression-in-indexof-on-javascript,Regular Expression in indexOf on javascript,,,
586,"['javascript', 'internet-explorer', 'mootools', 'mootools-events']","{'account_id': 95624, 'reputation': 5236, 'user_id': 260308, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/5e500d13d978d982531247c388e0f535?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/260308/mike'}",True,693,,10187996.0,1,2,1583077232,1334613899,1583077232.0,10182381,CC BY-SA 4.0,https://stackoverflow.com/questions/10182381/mootools-event-causes-infinite-loop-in-ie7-ie8,Mootools event causes infinite loop in IE7/IE8,,,
587,"['javascript', 'jquery', 'html', 'jquery-events']","{'account_id': 1259271, 'reputation': 1662, 'user_id': 1218046, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2feb5b477b063c4d4bb67087baef2802?s=256&d=identicon&r=PG', 'display_name': 'Haritz', 'link': 'https://stackoverflow.com/users/1218046/haritz'}",True,284,,10321072.0,4,0,1583001857,1335375916,1583001857.0,10320951,CC BY-SA 4.0,https://stackoverflow.com/questions/10320951/javascript-and-jquery-for-a-grey-button-to-turn-red,Javascript and jQuery for a grey button to turn red,,,
588,"['javascript', 'jquery', 'json']","{'account_id': 1060138, 'reputation': 15076, 'user_id': 1061944, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/4lEdK.jpg?s=256&g=1', 'display_name': 'Murtaza Khursheed Hussain', 'link': 'https://stackoverflow.com/users/1061944/murtaza-khursheed-hussain'}",True,211317,,10384890.0,10,72,1582912701,1335793925,1582912701.0,10384845,CC BY-SA 4.0,https://stackoverflow.com/questions/10384845/merge-two-json-javascript-arrays-in-to-one-array,Merge two json/javascript arrays in to one array,,,
589,"['javascript', 'twitter-bootstrap']","{'account_id': 413445, 'reputation': 2344, 'user_id': 787090, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/fd7bb504314678d786dc8f83aff717e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'revolver', 'link': 'https://stackoverflow.com/users/787090/revolver'}",True,11691,,10245544.0,2,0,1582825147,1334828388,1582825147.0,10225408,CC BY-SA 4.0,https://stackoverflow.com/questions/10225408/how-to-hide-an-element-when-certain-tabs-is-shown,How to hide an element when certain tabs is shown,,,
590,"['javascript', 'ajax', 'facebook', 'facebook-comments']","{'account_id': 345738, 'reputation': 5450, 'user_id': 678834, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/pND1E.png?s=256&g=1', 'display_name': 'And Finally', 'link': 'https://stackoverflow.com/users/678834/and-finally'}",True,5554,,10214323.0,1,3,1582734290,1334768324,,10214237,CC BY-SA 3.0,https://stackoverflow.com/questions/10214237/fb-xfbml-parse-doesnt-refresh-facebook-comments,FB.XFBML.parse() doesn&#39;t refresh Facebook comments,,,
591,"['javascript', 'jquery', 'ajax', 'xmlhttprequest']","{'account_id': 12662, 'reputation': 82929, 'user_id': 25068, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/152c39ec9f2570aef287d40f9824c5f2?s=256&d=identicon&r=PG', 'display_name': 'Tom Lehman', 'link': 'https://stackoverflow.com/users/25068/tom-lehman'}",True,110848,,10024557.0,8,119,1582686802,1333611506,1333611589.0,10024469,CC BY-SA 3.0,https://stackoverflow.com/questions/10024469/whats-the-best-way-to-retry-an-ajax-request-on-failure-using-jquery,What&#39;s the best way to retry an AJAX request on failure using jQuery?,,,
592,"['javascript', 'model-view-controller', 'extjs', 'extjs4', 'extjs-mvc']","{'account_id': 952439, 'reputation': 115, 'user_id': 978317, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4c47497b13709d4445458ccf2e3329a3?s=256&d=identicon&r=PG', 'display_name': 'JSC', 'link': 'https://stackoverflow.com/users/978317/jsc'}",True,2286,,10250981.0,2,2,1582607780,1334941494,1334944404.0,10250490,CC BY-SA 3.0,https://stackoverflow.com/questions/10250490/extjs-mvc-folder-structure-cant-load-files,Extjs MVC folder structure can&#39;t load files,,,
593,"['javascript', 'asp.net', 'entity-framework', 'json.net']","{'account_id': 465377, 'reputation': 6651, 'user_id': 869412, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/6b75551cd6252b371f9f75595e546191?s=256&d=identicon&r=PG', 'display_name': 'C.J.', 'link': 'https://stackoverflow.com/users/869412/c-j'}",True,58196,,10305908.0,5,68,1582600022,1335288336,1335288891.0,10302902,CC BY-SA 3.0,https://stackoverflow.com/questions/10302902/can-you-tell-json-net-to-serialize-datetime-as-utc-even-if-unspecified,Can you tell JSON.Net to serialize DateTime as Utc even if unspecified?,,,
594,"['javascript', 'websocket', 'network-protocols']","{'account_id': 115085, 'reputation': 6358, 'user_id': 302318, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e6f5715380c85aa1b9d5bc5e9fc89891?s=256&d=identicon&r=PG', 'display_name': 'Dwayne Charrington', 'link': 'https://stackoverflow.com/users/302318/dwayne-charrington'}",True,3959,,9979110.0,2,9,1582465871,1333330275,1333331856.0,9969944,CC BY-SA 3.0,https://stackoverflow.com/questions/9969944/theoretical-is-it-possible-feasible-to-serve-static-content-via-websockets,Theoretical: Is It Possible / Feasible To Serve Static Content Via Websockets?,,,
595,"['javascript', 'jquery', 'charts', 'onclick', 'jqplot']","{'account_id': 1077590, 'reputation': 323, 'user_id': 1075387, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d70f7b6f831b4db9cc06427466969f40?s=256&d=identicon&r=PG', 'display_name': 'ryan', 'link': 'https://stackoverflow.com/users/1075387/ryan'}",True,9424,,10055036.0,1,7,1582457388,1333454748,1582457388.0,9992909,CC BY-SA 4.0,https://stackoverflow.com/questions/9992909/how-to-show-the-values-on-the-regions-of-the-jqplot-chart-instead-of-percentage,How to show the values on the regions of the jqplot chart instead of percentage,,,
596,"['javascript', 'iphone', 'mobile', 'scroll', 'smoothing']","{'account_id': 1289353, 'reputation': 65, 'user_id': 1241742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37a2755c7880fec2da99c7e64e372246?s=256&d=identicon&r=PG', 'display_name': 'xblakej', 'link': 'https://stackoverflow.com/users/1241742/xblakej'}",False,242,,,0,1,1582446933,1335311438,1582446933.0,10307564,CC BY-SA 4.0,https://stackoverflow.com/questions/10307564/javascript-smooth-scroll-not-working-on-iphone,JavaScript Smooth Scroll not working on iPhone,,,
597,"['javascript', 'mongodb', 'mongodb-query']","{'account_id': 113654, 'reputation': 15853, 'user_id': 299204, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/76b76089c6a9c79573f07123b8050303?s=256&d=identicon&r=PG', 'display_name': 'lzap', 'link': 'https://stackoverflow.com/users/299204/lzap'}",True,25339,,10042555.0,4,27,1582370817,1333709335,1582370600.0,10042450,CC BY-SA 4.0,https://stackoverflow.com/questions/10042450/how-to-replace-string-in-all-documents-in-mongo,How to replace string in all documents in Mongo,,,
598,['javascript'],"{'account_id': 1320708, 'reputation': 143, 'user_id': 1266601, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/d2328366bb50c59bfdbe16641311843f?s=256&d=identicon&r=PG', 'display_name': 'alexeyb', 'link': 'https://stackoverflow.com/users/1266601/alexeyb'}",True,1297,,,4,6,1582236776,1334745071,1334745282.0,10207556,CC BY-SA 3.0,https://stackoverflow.com/questions/10207556/how-to-pass-variable-to-anonymous-function,How to pass variable to anonymous function,,,
599,"['javascript', 'meteor']","{'account_id': 115964, 'reputation': 1044, 'user_id': 304262, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6e385c63ee0f189bb0e154ab691bd376?s=256&d=identicon&r=PG', 'display_name': 'Mattias Petter Johansson', 'link': 'https://stackoverflow.com/users/304262/mattias-petter-johansson'}",True,6284,,10111910.0,3,15,1582066745,1334156893,,10108741,CC BY-SA 3.0,https://stackoverflow.com/questions/10108741/how-can-i-set-and-get-cookies-server-side-in-meteor,How can I set and get cookies (server side) in Meteor?,,,
600,"['javascript', 'jquery', 'font-face']","{'account_id': 5737, 'reputation': 1969, 'user_id': 1152057, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/3ac19d8fa5607ffde95dc7dbc6c83d0a?s=256&d=identicon&r=PG', 'display_name': 'sachaa', 'link': 'https://stackoverflow.com/users/1152057/sachaa'}",True,4113,,10277903.0,4,5,1582056908,1334931767,1334940478.0,10248100,CC BY-SA 3.0,https://stackoverflow.com/questions/10248100/enumerate-font-face-urls-using-javascript-jquery,Enumerate @font-face URLs using Javascript/JQuery,,,
601,"['javascript', 'jquery', 'ipad', 'delegation']","{'account_id': 1017191, 'reputation': 10335, 'user_id': 1044146, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a62487f09b7a5b57ec6436629fce4d15?s=256&d=identicon&r=PG', 'display_name': 'Martin.', 'link': 'https://stackoverflow.com/users/1044146/martin'}",True,16416,,10165530.0,7,31,1581937379,1334516962,1415911761.0,10165141,CC BY-SA 3.0,https://stackoverflow.com/questions/10165141/jquery-on-and-delegate-doesnt-work-on-ipad,jQuery .on() and .delegate() doesn&#39;t work on iPad,,,
